ObjID	dusty_mass	dust_free_mass	star_light_mass	color(u-r)
588015508218314873	9.263	9.426	9.840	1.577
588017626164101254	9.201	8.822	8.970	1.391
588017626165805222	10.330	9.291	10.059	1.884
588015508218380506	10.403	9.854	9.879	1.990
588015508219101382	8.865	10.603	9.936	1.463
588017626166001806	9.248	8.733	9.360	1.518
588015508219166879	10.283	9.890	10.005	1.865
588017626166198509	9.781	9.377	9.991	2.189
588015508219953389	9.993	8.815	9.901	1.402
588017626167377925	9.247	10.079	9.941	1.282
588017626167705839	9.128	9.548	10.020	1.346
588017626168361101	9.783	9.096	9.999	1.513
588017626171441357	8.944	10.302	9.688	1.419
588015508221001943	9.687	10.065	9.851	1.337
588017626172358937	9.237	9.161	9.902	1.285
588017626683605164	8.776	9.599	9.752	1.637
588017626685571213	10.387	9.514	10.094	2.405
588017626685833299	9.850	8.510	9.971	1.438
588015508730151011	10.035	9.040	9.783	2.024
588017626685964488	9.045	9.457	9.880	0.952
588015508731134081	9.969	10.943	9.981	2.217
588017626693828773	9.715	10.334	9.717	1.352
588017626695008354	8.477	9.173	8.921	1.033
588017626697302217	9.469	11.145	9.698	1.389
588017626697433260	9.306	9.633	9.960	1.691
588015508734214274	10.169	10.293	10.065	1.771
588017626698023018	9.253	8.959	9.799	1.786
588015508734214276	9.637	9.949	9.958	2.102
588017626698875074	10.355	10.649	9.990	2.219
588015508734214286	10.856	9.634	10.115	3.491
588017626699006085	9.959	10.398	9.659	2.141
588015508734214287	10.086	9.641	9.433	3.485
588017626699399247	10.365	9.632	9.870	1.811
588015508734279798	10.475	10.732	10.064	2.068
588017626699858100	9.941	10.980	9.960	1.486
588015508734476431	10.217	9.529	10.070	2.407
588017626701562077	10.114	9.057	10.014	2.227
588017626702479536	8.324	10.641	9.522	0.989
588017626703135034	8.976	10.514	9.953	1.396
588017626703593663	10.014	9.222	9.861	1.750
588017626704379949	9.682	10.151	10.089	1.496
588017626704445692	8.707	9.481	9.495	1.369
588017626705231874	9.880	9.075	9.982	2.300
588017626705297630	9.389	9.991	9.693	1.421
588017626705690789	9.113	9.621	9.754	1.324
588017626705953118	9.000	9.494	9.825	1.140
588017626706411781	9.395	9.681	9.859	1.562
588017626708902256	9.489	9.349	9.955	1.715
588017626709295190	8.456	10.461	9.236	0.694
588017626709295195	10.467	10.300	9.965	2.328
588017626709295314	9.314	9.545	9.911	1.462
588017626709295350	9.994	9.390	10.005	2.374
588017626709360644	10.431	9.481	9.958	2.437
588017626709426220	9.179	10.010	9.696	1.657
588017627220213969	8.951	10.750	9.988	1.473
588017627221852229	10.302	9.408	9.975	1.974
588017627221852257	9.408	9.829	9.304	0.895
588017627222310951	10.444	9.360	9.900	2.382
588017627222311028	9.218	10.132	9.826	1.360
588017627222704235	9.132	10.014	9.735	1.290
588017627222835336	8.719	9.063	9.847	1.334
588017627222900863	9.071	10.497	9.985	1.364
588017627223097467	9.411	9.394	9.830	1.737
588017627223162981	10.057	9.359	9.854	1.870
588017627223163023	9.605	10.014	9.765	1.600
588017627223228535	10.224	8.855	9.974	2.311
588017627223294096	9.362	10.433	9.787	1.914
588017627224735841	8.887	9.918	9.416	1.114
588017627225915440	10.728	9.061	10.155	2.779
588017627231158434	9.771	9.082	9.779	1.488
588017627231813788	10.281	9.881	10.130	2.133
588017627232534567	9.867	8.551	9.875	1.354
588017627232534667	9.048	9.592	10.016	1.314
588015508739719286	8.969	9.424	8.751	1.070
588017627232796702	10.630	9.259	10.082	2.551
588017627232862222	8.559	10.428	9.961	1.034
588017627232927857	9.862	9.923	10.052	2.123
588017627233189902	9.937	10.375	10.038	2.553
588017627234041996	9.769	10.042	9.868	1.346
588017627234304225	9.205	10.123	9.846	1.486
588017627234697284	9.507	8.427	9.524	1.430
588017627234697295	10.853	9.055	10.061	2.496
588017627234697446	10.483	10.002	10.123	2.215
588017627234762838	9.875	9.893	9.928	1.657
588017627234959491	9.193	9.592	9.927	1.563
588017627239677963	9.963	8.827	10.043	1.514
588015508747190286	9.771	10.423	9.668	1.915
588017627241906278	9.324	9.856	9.505	1.340
588017627241971739	10.476	9.364	10.047	2.481
588017627241971856	8.745	9.554	9.482	1.009
588017627242496274	9.875	9.503	9.923	1.713
588017627242496281	10.046	9.240	10.040	1.894
588017627242496282	8.943	9.541	9.139	2.045
588017627243806783	10.105	9.133	10.032	1.882
588017627245641920	9.336	9.896	9.312	1.468
588017627245969656	9.397	9.577	9.930	1.457
588017627246297100	10.811	10.827	10.087	2.490
588017627246297278	9.470	9.508	9.783	2.023
588017627246297285	9.087	8.466	9.182	1.094
588017627757216065	8.995	9.020	9.710	1.105
588017627757346837	8.742	10.448	9.383	1.330
588017627757740181	9.381	10.454	9.995	1.749
588017627759443983	8.902	9.505	9.929	1.652
588017627759575125	10.423	10.410	10.013	2.281
588017627759575168	10.722	10.017	10.123	2.676
588015508753416306	9.885	10.752	9.919	1.779
588017627759575181	9.889	10.390	9.985	1.620
588017627762393270	10.071	9.994	9.854	1.788
588017627762458671	10.768	9.291	10.180	2.358
588015508753940577	10.197	10.000	10.096	1.573
588017627762524270	10.119	9.023	10.004	2.481
588015508754858079	9.706	10.015	9.588	1.957
588017627766390881	10.148	10.256	10.107	2.340
588017627767373970	8.678	10.916	9.212	1.372
588015508755054787	9.846	9.505	9.802	2.286
588017627767439472	9.002	10.020	9.889	1.595
588015508755120285	9.937	10.482	9.531	2.164
588017627767767163	9.804	10.492	9.830	2.176
588015508755907058	9.210	9.295	9.828	0.792
588017627769209026	8.929	10.471	9.742	1.333
588017627769340016	10.087	9.264	10.016	1.780
588015508757020898	10.786	8.861	9.955	2.098
588017627769602217	9.108	10.386	9.500	1.514
588015508757086333	9.986	9.312	9.860	2.206
588017627769667697	10.040	9.854	10.059	2.294
588015508757414056	8.922	9.364	8.507	0.998
588017627769667787	10.152	9.413	10.134	2.631
588017627769733252	9.830	10.100	10.025	2.289
588017627769798863	9.988	10.222	9.925	1.763
588015509267284155	8.955	9.734	9.651	1.365
588017627770323106	9.587	10.963	9.936	1.434
588015509267677377	9.380	10.224	10.030	1.889
588017627771109560	8.963	10.922	9.967	1.921
588015509267742783	10.158	9.339	9.984	2.298
588017627771174939	10.750	9.653	10.192	2.606
588015509270495286	9.135	8.988	9.684	1.244
588017627771175004	8.952	11.036	9.739	1.146
588015509270495431	9.379	10.877	9.776	1.245
588017627771240667	8.933	9.799	9.069	0.710
588017627772157972	10.555	9.900	10.052	1.987
588015509270757538	9.326	9.824	9.623	2.336
588017627774910620	9.493	10.305	9.765	1.486
588015509270823069	9.622	9.464	9.583	1.911
588017627776090115	8.696	10.037	9.900	1.295
588017627776155775	9.098	9.163	9.730	1.903
588017627776483556	8.924	10.340	9.700	1.446
588015509272264782	10.042	10.822	9.807	1.792
588017627778121828	9.355	8.997	9.496	1.398
588017627778253062	8.998	8.676	9.800	1.556
588017627778318361	10.391	10.261	10.123	2.517
588017627778318515	9.601	9.890	9.909	2.082
588017627778580560	10.492	9.999	9.998	2.110
588017627778908250	9.770	9.902	9.844	1.752
588017627778908411	9.663	9.793	9.967	2.196
588017627780022358	10.623	9.343	10.154	2.589
588017627780022528	9.787	9.727	9.768	2.320
588017627780087861	10.045	9.656	10.026	2.297
588017627781922887	8.232	10.888	9.185	1.226
588017677155434764	9.782	10.588	9.965	1.519
588017677155631343	10.546	10.085	10.126	2.592
588017677156221095	9.725	10.168	10.099	1.945
588017677156286511	10.623	9.990	10.151	2.404
588017677156614248	9.465	9.347	9.710	2.170
588017677157072954	10.331	10.275	10.099	2.562
588017677157073070	9.268	10.185	10.101	1.152
588017677157138881	9.102	9.634	9.990	1.531
588017678228193489	9.445	9.388	9.973	2.153
588017678229045253	9.728	10.993	9.813	1.664
588017678229045279	10.152	10.158	9.803	1.763
588017678765850973	9.383	10.488	9.532	1.366
588017678766899404	9.641	10.477	9.946	1.743
588017678767096006	8.944	8.911	9.448	1.392
588017702381879397	8.262	10.243	9.412	0.753
588017702383190158	10.590	10.043	10.055	2.426
588017702383190179	9.128	10.106	9.517	1.481
588017702383452288	10.070	9.115	10.125	2.302
588017702383648896	10.949	10.073	10.188	2.881
588017702384435399	9.423	9.458	9.959	2.151
588017702384500804	9.776	9.673	9.674	2.016
588017702384959740	9.166	10.854	9.617	1.120
588017702385549454	10.058	9.477	10.091	1.964
588017702387122271	10.725	9.156	10.121	2.393
588017702387187819	9.726	9.042	9.892	2.088
588017702391447690	10.499	8.868	9.984	1.914
588015509277638853	10.544	9.454	10.131	3.447
588017702392627306	10.262	8.971	10.134	2.150
588017702392955033	9.776	10.344	9.716	1.865
588017702393282739	9.522	10.871	9.567	1.621
588017702393544827	10.427	10.092	10.149	2.443
588017702394265643	10.541	10.062	10.070	2.277
588017702394527783	9.846	10.806	9.887	1.691
588017702394527926	8.880	10.152	9.747	0.981
588017702395052071	10.079	10.101	9.827	1.898
588017702395314228	10.541	8.764	10.102	2.396
588017702395576507	8.613	9.115	9.863	1.085
588017702395904042	9.082	9.797	9.637	1.406
588017702397083758	8.605	9.028	9.846	1.155
588015509287534803	9.333	10.189	9.787	1.156
588017702397149327	9.584	9.157	9.993	2.214
588017702398132251	8.567	10.002	8.462	0.843
588017702401278094	9.945	10.243	10.009	1.660
588017702401343641	10.369	9.814	10.090	2.387
588017702403833899	9.367	10.184	8.996	1.821
588017702406652091	10.220	9.766	9.922	1.871
588015509289697420	8.933	9.110	9.292	1.312
588015509290352852	10.061	10.823	10.089	2.409
588017702406783209	10.999	9.140	10.117	2.473
588015509290352866	10.984	9.015	10.137	3.019
588015509290418187	10.692	10.465	10.126	2.632
588017702407962755	9.473	9.065	9.724	1.497
588015509290418386	9.493	9.577	9.891	1.605
588017702408749228	10.068	8.934	9.902	1.676
588015509290549283	10.141	9.215	9.863	1.702
588017702409797739	10.651	9.031	10.148	2.549
588017702410322211	9.889	9.498	10.157	2.040
588015509291335817	9.783	9.093	9.853	2.984
588017702410322248	10.394	10.356	10.008	1.852
588015509291401425	9.120	9.580	9.648	1.771
588017702410387591	10.020	10.436	9.999	2.094
588015509291532485	10.240	10.038	9.778	2.372
588017702410584180	10.401	9.662	9.880	1.732
588015509291597939	10.532	10.822	9.934	2.379
588017702410649655	10.234	9.724	10.052	1.915
588015509291597988	9.936	10.115	9.858	1.657
588017702410649743	9.235	9.732	9.649	1.509
588015509291663408	10.779	8.241	10.211	0.000
588017702410649758	10.010	9.877	9.920	1.713
588015509291663409	10.904	10.527	10.151	2.603
588017702410649787	9.091	9.766	9.808	1.334
588015509292319354	9.260	10.717	9.861	1.077
588017702410715266	9.768	9.482	9.731	1.818
588015509294022785	9.655	10.374	9.807	1.769
588017702410715334	9.919	9.420	9.853	1.359
588017702410780810	8.904	9.167	9.489	0.917
588017702411042996	9.962	9.422	9.954	1.652
588015509294219402	8.939	9.819	9.989	1.241
588017702411174033	8.494	10.297	9.712	1.084
588017702411174075	10.719	9.458	10.030	2.162
588015509804417151	9.939	9.653	9.811	2.052
588017702411305156	10.395	9.100	9.698	1.685
588015509805072651	9.145	8.376	9.866	1.305
588017702411305191	9.390	10.620	10.120	1.551
588017702411305357	9.428	9.245	10.128	1.471
588015509807628451	10.299	10.051	9.904	1.847
588017702411763744	9.567	9.959	9.869	1.367
588017702411763872	9.034	11.175	9.965	1.478
588017702412484793	9.219	9.442	9.783	1.418
588017702412550232	10.800	9.716	10.141	2.279
588017702413467891	8.410	9.262	9.093	1.191
588017702413795335	8.587	10.419	9.090	0.921
588017702414713040	9.415	10.064	9.640	1.367
588017702414713186	9.190	9.702	9.618	1.273
588017702414975129	8.684	10.734	8.418	0.586
588017702415761747	9.001	9.723	9.885	1.188
588017702919995477	9.313	9.834	9.950	1.252
588017702919995634	8.915	9.901	9.980	1.033
588017702920519961	9.261	10.520	9.982	2.157
588017702921568356	8.140	9.297	9.135	0.776
588017702921568363	8.208	10.241	8.812	0.659
588017702922223668	10.387	9.757	10.049	2.281
588017702922813473	9.951	10.750	9.877	1.965
588017702923010157	10.258	9.556	9.882	1.962
588017702923403408	9.475	9.977	9.902	1.390
588017702923534522	8.856	10.482	9.774	1.418
588017702923993232	9.427	8.989	9.881	1.056
588017702924779578	10.182	10.545	10.009	1.664
588017702925631595	9.674	9.970	9.978	2.197
588017702927794420	9.202	9.022	10.123	1.384
588017702927925381	10.168	9.100	10.041	1.915
588017702927990865	9.827	10.090	9.882	1.404
588017702928449660	9.845	9.451	9.815	1.343
588017702929170537	8.810	10.492	9.663	1.075
588017702929498135	8.714	10.311	9.101	0.940
588017702931333184	8.789	8.698	9.343	1.033
588017702931333208	8.724	9.234	9.945	1.368
588017702931333211	10.913	9.240	10.176	2.670
588017702932447321	9.683	9.512	9.590	1.730
588017702932512783	10.323	8.778	10.123	2.599
588017702932512854	9.022	9.592	9.970	1.663
588017702932512887	9.884	9.485	9.998	2.473
588017702932578382	10.490	8.620	10.172	2.955
588017702932578383	10.328	9.728	10.008	1.875
588017702932578427	10.377	9.935	nan	nan
588017702932578446	9.252	10.390	9.909	1.819
588017702932709492	9.249	9.415	9.790	1.750
588017702933561407	9.460	10.117	10.008	1.768
588017702933823632	9.285	10.342	9.834	1.312
588017702937100446	8.714	11.080	9.815	1.371
588017702937690310	9.410	9.591	9.891	1.635
588017702938083490	9.060	10.188	9.429	1.464
588017702938214494	10.159	10.661	10.176	2.698
588017702938214513	10.252	9.869	10.082	2.420
588017702938214603	10.188	10.403	10.082	2.158
588017702938280071	9.894	10.000	9.869	2.415
588017702938280081	9.305	10.402	9.804	2.118
588015509828468877	10.187	10.222	9.931	1.794
588017702941294715	9.013	9.297	9.605	1.666
588015509829320825	10.597	10.037	9.979	2.276
588017702944702506	9.019	9.197	9.896	1.620
588015509829320871	10.473	9.901	10.017	2.006
588017702944768128	9.566	10.067	9.800	1.889
588017702944899125	10.806	8.977	10.043	2.498
588017702944899318	9.338	9.994	9.615	1.382
588017702944964991	8.952	8.943	9.635	1.354
588017702944965002	8.912	10.710	9.495	2.278
588015509830762517	10.836	10.504	10.149	2.462
588017702945095788	10.610	9.611	10.058	2.474
588017702945357960	9.432	9.491	9.867	0.968
588015509830762751	9.817	9.677	9.936	1.595
588017702945554466	10.324	9.161	10.143	2.572
588015509831680204	9.756	9.370	9.990	1.348
588017702945554612	9.348	10.754	9.993	1.660
588017702946471967	10.320	8.464	10.049	1.888
588017702947127594	10.448	8.735	10.059	2.124
588017702947193042	9.488	9.593	9.938	1.378
588017702947652068	8.782	9.365	10.105	2.588
588017702947979550	9.680	8.724	9.821	1.807
588017702948241803	8.786	9.136	9.974	1.648
588017702948503803	8.615	9.479	9.305	1.024
588017702948503836	9.403	9.011	9.874	1.626
588015510342271248	9.075	9.338	9.749	2.170
588017702948569099	10.826	8.168	10.066	2.498
588015510344564885	9.693	8.222	10.018	1.554
588017702948569314	10.446	10.594	10.036	2.645
588017702948634639	8.943	10.405	9.710	1.423
588017702948634731	8.744	9.946	9.339	1.418
588015510346072223	9.912	10.166	9.883	1.462
588017702948896996	9.299	9.665	9.700	1.260
588015510346530923	8.854	9.036	9.488	1.201
588017702948962472	9.910	9.553	9.903	1.940
588017702949421093	10.324	10.240	10.060	2.819
588015510347055204	9.235	9.669	9.907	1.934
588017702949486783	9.889	9.281	9.967	2.277
588015510347841657	9.901	10.209	9.930	2.087
588017702949486797	9.817	10.059	9.979	2.524
588017702949617954	10.058	9.443	9.991	2.246
588017702949748943	9.580	10.010	9.876	1.963
588017702950207892	9.811	8.959	9.920	1.613
588017702950273349	9.247	8.759	9.859	1.718
588017702951190758	9.211	8.854	9.594	1.382
588017702951715092	8.680	8.830	9.450	0.955
588017702951715115	10.183	10.887	10.142	2.280
588017702951780438	9.992	9.021	9.847	1.957
588017702951845912	9.622	9.795	9.782	1.475
588017702951911848	9.304	10.055	9.697	2.112
588017702951977186	9.471	10.293	9.317	1.640
588017702952108359	10.092	10.975	10.103	2.425
588017702952173587	10.838	9.141	10.046	2.152
588017702952173759	8.792	10.663	9.894	1.220
588017702952173794	8.905	9.867	10.001	1.342
588017702952239341	10.146	10.760	10.096	2.598
588017702952304852	10.171	9.707	10.032	2.313
588017702952370394	9.982	10.165	9.684	2.272
588017702952370424	10.309	10.320	10.086	2.395
588017702952370465	9.326	10.344	9.861	1.303
588017702952435882	9.483	9.765	9.875	1.981
588017702952435992	9.993	9.455	9.875	2.414
588017702952436030	10.267	9.289	9.994	2.509
588017702952567055	9.316	9.285	9.977	2.023
588017702952960351	9.598	10.235	9.996	1.313
588017702953091260	8.912	9.512	9.762	1.361
588017702953353576	9.765	10.571	9.727	1.637
588017702953418963	9.788	9.331	9.710	1.809
588017702953550159	9.976	10.145	9.874	2.258
588017702955385119	10.626	8.831	10.108	2.373
588017702957875395	10.503	9.497	10.132	2.827
588017702957875396	9.190	10.912	9.328	1.414
588017703187120248	10.972	9.184	10.139	2.632
588017703456407709	9.263	11.027	9.219	1.416
588017703456931918	10.563	9.380	10.107	2.484
588017703456997422	10.218	10.284	10.082	1.531
588015510358524075	9.745	9.661	9.954	1.638
588017703457194101	9.250	10.278	9.648	1.818
588017703457259617	10.202	10.114	9.952	1.803
588017703457325131	10.714	9.851	10.113	2.571
588017703457325257	9.938	9.061	10.026	2.199
588017703457325276	10.734	9.256	10.105	2.062
588015510363111612	9.300	9.118	9.556	1.267
588017703457325286	9.682	9.197	9.937	1.478
588015510363373767	10.402	9.930	9.896	2.306
588017703457390660	10.197	9.542	10.091	1.840
588015510364749959	10.951	9.232	10.156	2.982
588017703457390715	9.964	10.801	10.009	2.445
588015510364750122	8.986	9.494	9.238	2.039
588017703457390772	9.795	10.213	9.926	2.438
588015510364815508	8.665	9.052	9.479	1.088
588017703457390781	10.172	8.974	10.155	2.745
588015510364815549	9.822	10.734	9.958	1.292
588017703457390805	10.442	9.703	10.154	2.618
588015510364881066	9.780	10.368	9.914	2.020
588017703457456190	8.953	9.428	9.638	1.201
588015510364881085	10.739	10.347	10.153	2.803
588017703457456215	10.299	10.309	10.132	2.436
588015510364881097	10.415	9.604	9.975	1.805
588017703457456225	9.956	8.933	9.951	1.966
588017703457456226	10.303	9.844	10.077	2.316
588015510365208704	9.277	8.900	9.919	1.266
588017703457521737	9.709	8.647	9.929	1.332
588015510365339781	9.689	9.639	9.750	1.623
588017703457521751	10.258	10.956	10.011	2.483
588015510366388263	10.686	10.437	10.004	2.410
588017703457521761	9.309	9.113	9.734	1.343
588017703458308165	9.609	8.821	9.886	1.684
588017703458308168	9.060	9.346	9.585	1.175
588017703460077647	8.933	9.810	9.258	1.145
588017703460208745	9.346	10.453	9.967	1.331
588017703460208789	10.476	9.880	10.120	2.397
588017703461716118	9.423	9.797	9.813	1.419
588015510367174876	9.515	10.046	9.337	1.145
588017703463026824	10.126	9.597	10.046	1.693
588017703464403055	9.631	10.054	9.800	1.802
588015510367436938	9.980	9.318	9.884	1.245
588017703464927343	9.116	9.265	9.854	1.686
588017703465648238	9.271	8.694	9.938	1.563
588015510367961246	10.831	10.292	10.160	2.648
588017703465844887	10.070	10.025	9.783	1.685
588015510367961294	10.762	9.863	10.115	2.775
588017703468466240	10.606	9.383	10.075	1.867
